id,keyword,text,pics,timestamp,source,user_name,reposts_count,comments_count,attitudes_count,created_at,updated_at
5219256188018087,詹姆斯决定退役,詹姆斯上次传出要退役，是因为被掘金剃了光头。他一说自己要退役，立刻没人关心他刚刚被剃光头了。这次也是一样的，现在队内老大地位不保，急切需要存在感。现在真被湖人重视的人，像东契奇，早就拿到续约合同了。詹姆斯？呵呵，还没等到呢，想提前续约，门都没有。想退役巡演，滚一边去！在湖人眼里 ...全文,https://wx1.sinaimg.cn/large/007xlid8gy1i648gses4aj30ic0abn2l.jpg,1759851107,新浪微博移动端,阿舜说球Jalen,7,63,140,2025-10-27 14:33:18,2025-10-27 14:33:18
5219184539867614,詹姆斯决定退役,我觉得不会是商业推广，“决定”二字詹姆斯不会也不能乱用。如果是退役，外界拿不到消息是正常的，即时有也不会发出来，这些“身边人”不能提前放消息喧宾夺主（比赛shams和海爷），所有聚光灯只能朝向本人。回骑士？自己宣布会非常奇怪，无论如何应该有佩林卡参与，而不是一个无名人士作为配角， ...全文,,1759834025,新浪微博移动端,予雨语-原创评球,1,26,80,2025-10-27 14:33:10,2025-10-27 14:33:10
5193036843715604,詹姆斯25年退役,此前美媒ClutchPoints记者Brett Siegel报道，所有迹象都表明詹姆斯将迎来生涯最后一季，他可能会在8月份宣布退役决定；今日名记Marc Stein反驳詹姆斯明年退役的传闻，并且表示詹姆斯将迎来湖人生涯最后一年，明夏将加盟其他球队且有可能打满25年。Marc Stein表示：我相信，2025-26赛季不会是勒布朗的 ...全文,https://wx1.sinaimg.cn/large/7efddb54gy1i3sl4bcmbuj20qo0gomzn.jpg,1753599928,新浪微博移动端,绿茵低语,4,4,7,2025-10-27 14:32:34,2025-10-27 14:32:34
5188615987528237,詹姆斯森林狼退役,湖人要与詹姆斯分道扬镳？看看其他球队是怎么对待功勋元老的？终老合同模式:科比:2年4850万，湖人退役邓肯:2年1000万，马刺退役诺维斯基:2年1000万，小牛退役落叶归根模式:加内特2年1600万回森林狼退役艾弗森一年103万回76人退役韦德一年239万回热火退役！ 体育章鱼哥的微博视频 ,,1752545914,新浪微博移动端,体育章鱼哥,4,386,576,2025-10-27 14:33:48,2025-10-27 14:33:48
5183148289164939,詹姆斯森林狼退役,选项截止日汇总詹姆斯执行下赛季5260万球员选项，Shams说他的妻子最近在聚餐时表示，希望詹姆斯打完下赛季退役哈登跳出球员选项，将和快船签下2年8150万新合同，第二年球员选项，又一份1+1，涨薪+掌握自由。波蒂斯跳出球员选项，和雄鹿签下3年4400万新合同，最后一年球员选项。兰德 ...全文,"https://wx1.sinaimg.cn/large/a5200b89ly1i2x0rv4aprj219i1kwaip.jpg,https://wx1.sinaimg.cn/large/a5200b89ly1i2x1f55mbjj219i1kwahe.jpg,https://wx1.sinaimg.cn/large/a5200b89ly1i2x1f5gnckj219i1kw7bl.jpg,https://wx1.sinaimg.cn/large/a5200b89ly1i2x1f4tg3tj219i1kw7b9.jpg,https://wx1.sinaimg.cn/large/a5200b89ly1i2x0rvcs1zj219i1kwk05.jpg,https://wx1.sinaimg.cn/large/a5200b89ly1i2x1f5rdxlj20mr0sgjui.jpg,https://wx1.sinaimg.cn/large/a5200b89ly1i2x1f5yzt8j219i1kwqbg.jpg,https://wx1.sinaimg.cn/large/a5200b89ly1i2x1f67tvxj219i1kwgrk.jpg,https://wx1.sinaimg.cn/large/a5200b89ly1i2x1f6m9ezj20wr143n3q.jpg",1751242313,新浪微博移动端,孔德昕,4,16,70,2025-10-27 14:34:03,2025-10-27 14:34:03
5182630388569968,詹姆斯森林狼退役,跟队记者Dave：消息源透露，詹姆斯预计将执行他下赛季价值5260万美元的球员选项，这将是他现有合同的最后一年。在执行合同后，湖人预计在自由球员市场中还有一份价值570万美元的中产特例。詹姆斯将在今年12月年满41岁，他在与森林狼的第五场比赛中出现左膝副韧带扭伤，本周已经恢复篮球训练。消 ...全文,"https://wx1.sinaimg.cn/large/82be6f9egy1i2vdxikr0vj20zu12z111.jpg,https://wx1.sinaimg.cn/large/82be6f9egy1i2vdxfzza6j21900u0n1l.jpg",1751118836,新浪微博移动端,詹姆斯吧官方微博,4,27,223,2025-10-27 14:33:57,2025-10-27 14:33:57
5178824184563018,詹姆斯森林狼退役,#詹姆斯没打算退役#湖人队巨星、40岁詹姆斯在18日接受美国媒体采访时表示，自己目前没有退役打算，他现在最主要的事情就是积极恢复左膝伤病，争取在新赛季训练营前能够恢复到几乎百分之百。同时，詹姆斯回应了外界很感兴趣的“是否有计划将职业生涯延长到2026年，以与二儿子布莱斯同场竞技（布莱斯将 ...全文,"https://wx1.sinaimg.cn/large/006SkcCCly1i2j8upq3j2j30sg0iztj1.jpg,https://wx1.sinaimg.cn/large/006SkcCCly1i2j8uppf7rj30sg0izah9.jpg",1750211366,新浪微博移动端,北青体育,1,0,3,2025-10-27 14:34:18,2025-10-27 14:34:18
5170829090097572,詹姆斯25年退役,再见！詹郎姆斯曾效力于大连实德的赞比亚外援詹姆斯正式宣布将在本赛季结束后退役，结束自己25年的足球生涯。在效力大连期间，詹姆斯的勤奋与职业深受大连球迷喜爱，被亲切称为“老詹”。大连足球 ,"https://wx1.sinaimg.cn/large/007N4KDdly1i1tqmh0x98j30ci08bq3b.jpg,https://wx1.sinaimg.cn/large/007N4KDdly1i1tqmh2i9uj30qo0hswh0.jpg,https://wx1.sinaimg.cn/large/007N4KDdly1i1tqmh1lgej30lo0d2ab8.jpg,https://wx1.sinaimg.cn/large/007N4KDdly1i1tqmh2ru9j30jl0qo0ww.jpg",1748305187,新浪微博移动端,足球大连,1,1,5,2025-10-27 14:32:35,2025-10-27 14:32:35
5161826460370968,詹姆斯森林狼退役,#詹姆斯至少再打一个赛季#【詹姆斯谈是否退役】倒计时？詹姆斯今天谈到是否退役表示：“我会和自己谈谈我想继续打多久，老实说我现在还没有答案。”#森林狼淘汰湖人##詹姆斯老了# NBA的微博视频 ,,1746158793,新浪微博移动端,NBA,1,9,35,2025-10-27 14:34:19,2025-10-27 14:34:19
5161555710188134,詹姆斯森林狼退役,洛杉矶湖人 你觉得詹姆斯该不该退役？#难听##森林狼vs湖人##黄宗泽胡杏儿8年爱情长跑#  网页链接 ,,1746094241,新浪微博移动端,卫冕体育,0,4,461,2025-10-27 14:34:20,2025-10-27 14:34:20
5161526945911696,詹姆斯森林狼退役,NBA季后赛湖人主场输掉G5生死战，总比分1-4被森林狼淘汰出局，湖人惨遭黑六止步首轮，赛后詹姆斯直言对这个赛季感到失望，不知何时退役，调侃浓眉被交易一事。赛后谈到止步首轮，詹姆斯表示这个赛季令人失望，因为他的目标一直都是去赢得总冠军。当被问到还会打多久时，詹姆斯回答：对此我还没有答 ...全文,https://wx1.sinaimg.cn/large/006VFZjHly1i102akt6g7j30lg0cbacr.jpg,1746087383,新浪微博移动端,想随时下班,0,0,4,2025-10-27 14:34:20,2025-10-27 14:34:20
5161516568940393,詹姆斯森林狼退役,【中字】老詹谈退役时间：“我不知道，我现在还没有答案。”#湖人生死战##詹姆斯老了##森林狼淘汰湖人# 洛译篮球的微博视频 ,,1746084909,新浪微博移动端,这把湖了,0,6,50,2025-10-27 14:34:19,2025-10-27 14:34:19
5161508196058271,詹姆斯森林狼退役,洛杉矶湖人  三年了说点真心话当你们喜欢的球星站在40岁的路口再来看  #湖人 #勒布朗詹姆斯 #詹姆斯退役 #森林狼4比1淘汰湖人 8小虎篮球说24的微博视频 ,,1746082912,新浪微博移动端,8小虎篮球说24,10,2,17,2025-10-27 14:34:18,2025-10-27 14:34:18
5161481864482926,詹姆斯森林狼退役,生死战拉了！詹姆斯21投22分3失误，正负值全队最低-14🥶说实话，可以退役了，不要再伤害湖人了…#森林狼淘汰湖人##森林狼4比1淘汰湖人##作品二创# ,"https://wx1.sinaimg.cn/large/0067ANVmly1i0zx38izn4j30n00l078k.jpg,https://wx1.sinaimg.cn/large/0067ANVmly1i0zx1yq9v0j30nm0qr43g.jpg",1746076635,新浪微博移动端,隆多的记忆罐,4,106,411,2025-10-27 14:34:03,2025-10-27 14:34:03
5161477939663339,詹姆斯森林狼退役,今夏会不会再次退役？詹姆斯带领湖人连续两年首轮出局，全场投篮21中9，三分5中1，罚球6中322分7篮板6助攻，正负值高达-14，高居全场第一。#湖人出局##森林狼vs湖人##森林狼4比1淘汰湖人# ,"https://wx1.sinaimg.cn/large/0070PPkbgy1i0zwlywzwrj30qy0q3gnd.jpg,https://wx1.sinaimg.cn/large/0070PPkbgy1i0zwnvjfybj30j90ofdhe.jpg,https://wx1.sinaimg.cn/large/0070PPkbgy1i0zwnvy7zjj30qy1ck79g.jpg,https://wx1.sinaimg.cn/large/0070PPkbgy1i0zwnwat0cj30qy1bujwg.jpg",1746075699,新浪微博移动端,库里精选Curry,5,162,758,2025-10-27 14:34:11,2025-10-27 14:34:11
5161035514513288,詹姆斯森林狼退役,詹姆斯最近13场季后赛2胜11负，战绩惨淡🤯到了这个阶段，老詹真的该考虑退役了，他已经无需再证明什么了！🙌👑#森林狼3比1湖人##湖人# ,https://wx1.sinaimg.cn/large/7e02a9d2gy1i0yhua2ktoj20he0kcgoq.jpg,1745970217,新浪微博移动端,篮球经典,1,7,7,2025-10-27 14:34:21,2025-10-27 14:34:21
