id,keyword,text,pics,timestamp,source,user_name,reposts_count,comments_count,attitudes_count,created_at,updated_at
5220351006738552,云南昭通鲁甸地震,#云南鲁甸4.4级地震#【昭通鲁甸发生4.4级地震 消防迅速集结赶赴震中】10月10日21时21分11秒昭通鲁甸县发生4.4级地震，震源深度10千米。昭通市消防支队立即启动应急响应，多方消防救援力量赶赴现场。目前，尚未接到人员伤亡、建筑受损报警。现场交通、电力、公网畅通，消防救援人员正在挨家挨户做进一步 ...全文,,1760112132,新浪微博移动端,都市条形码,0,0,1,2025-10-27 19:48:18,2025-10-27 19:49:45
5220327747489026,昭通鲁甸,#云南鲁甸4.4级地震#以下是关于2025年10月10日云南鲁甸4.4级地震的综合信息整理：⚡ 地震核心参数时间与位置发生时间：2025年10月10日21时21分。震中：云南昭通市鲁甸县（北纬27.00°，东经103.44°），震源深度10千米，属浅源地震。震级：中国地震台网正式测定为4.4级（初报自动测定为4.5级）。地 ...全文,,1760106587,新浪微博移动端,如果可怜是种天赋,0,0,0,2025-10-27 19:49:05,2025-10-27 19:49:05
5220326822121077,云南昭通鲁甸地震,#防震减灾要闻#【中国地震局迅即开展云南省昭通市鲁甸县4.4级地震应急处置工作】据中国地震台网正式测定，2025年10月10日21时21分，在云南昭通市鲁甸县(北纬27.00度，东经103.44度)发生4.4级地震，震源深度10公里。地震发生后，中国地震局迅速启动四级应急服务响应，视频连线中国地震台网中心、云 ...全文,,1760106366,新浪微博移动端,中国地震局,1,0,3,2025-10-27 19:48:34,2025-10-27 19:49:46
5220323269546823,云南昭通鲁甸地震,#云南鲁甸4.4级地震#时间与地点：2025年10月10日21时21分，云南昭通市鲁甸县（北纬27.00°，东经103.44°）。震级与深度：4.4级（中国地震台网正式测定），震源深度10千米，属浅源地震。自动速报差异：初报为4.5级，后修正为4.4级。震感范围与强度强震感区域：鲁甸县、昭阳区、巧家县等地居民反映“ ...全文,,1760105519,新浪微博移动端,想吃火炙三文鱼,0,0,1,2025-10-27 19:48:09,2025-10-27 19:49:46
5220322845399186,昭通鲁甸地震,#云南鲁甸4.4级地震#据中国地震台网正式测定，2025年10月10日21时21分在云南昭通市鲁甸县（北纬27.00度，东经103.44度）发生4.4级地震，震源深度10千米￼￼￼。四川多地网友表示有震感￼￼￼。 ,,1760105418,新浪微博移动端,不是辣妹,0,0,0,2025-10-27 19:49:43,2025-10-27 19:49:43
5220320648889763,云南昭通鲁甸地震,10月10日21时21分，云南省昭通市鲁甸县发生4.4级地震，内六铁路沿线部分车站均有不同程度震感。为确保旅客列车运行安全，铁路部门迅速启动应急预案，全面巡检行车设备，排查安全隐患。受此影响，途经该区段的旅客列车将不同程度晚点，可能影响接续的始发列车晚点。由此给您的出行带来不便，铁路部门深 ...全文,,1760104894,新浪微博移动端,宜宾车务段,0,0,0,2025-10-27 19:48:33,2025-10-27 19:49:45
5220319939791460,昭通鲁甸地震,#云南鲁甸4.4级地震#🌍 云南鲁甸4.4级地震关键信息速递（2025年10月10日）🔥 一、核心参数与灾情现状时间与地点发生时间：2025年10月10日21时21分（北京时间）。震中位置：云南省昭通市鲁甸县（北纬27.00度，东经103.44度），震源深度10千米，属浅源地震。震级：中国地震台网正式测定为4.4级 ...全文,,1760104725,新浪微博移动端,淋帜,0,4,5,2025-10-27 19:49:47,2025-10-27 19:49:47
5220319196879568,云南昭通鲁甸地震,【刚刚，昭通鲁甸发生4.4级地震！不少昆明人收到预警】#云南鲁甸4.4级地震#刚刚，昭通鲁甸发生4.4级地震！不少昆明人收到预警中国地震台网正式测定：10月10日21时21分在云南昭通市鲁甸县（北纬27.00度，东经103.44度）发生4.4级地震，震源深度10千米。地震发生前，不少昆明人的手机收到地震预警信 ...全文,"https://wx1.sinaimg.cn/large/001pc7tEgy1i67mhe3rzdj60j60eejse02.jpg,https://wx1.sinaimg.cn/large/001pc7tEgy1i67mhegddcj60u01rcdkk02.jpg,https://wx1.sinaimg.cn/large/001pc7tEgy1i67mhoem77j60u01uowhd02.jpg,https://wx1.sinaimg.cn/large/001pc7tEgy1i67mhoogjej60u01uon0102.jpg",1760104548,新浪微博移动端,今视频长天新闻,0,0,1,2025-10-27 19:48:33,2025-10-27 19:48:33
5220318915336896,昭通鲁甸地震,#云南鲁甸4.4级地震#发生时间：2025年10月10日21时21分（北京时间）。震中位置：云南省昭通市鲁甸县（北纬27.00度，东经103.44度），震源深度10千米，属浅源地震。震级：中国地震台网正式测定为4.4级，自动速报初值为4.5级。 云南鲁甸4.4级地震 ,,1760104481,新浪微博移动端,小樱快左转_,0,5,1,2025-10-27 19:49:48,2025-10-27 19:49:48
5220318339926521,云南昭通鲁甸地震,验证：云南昭通鲁甸县4.4级地震。9月19日发现异常，定在了会泽县，距离偏差几十公里，时间仅差一天！ ,"https://wx1.sinaimg.cn/large/006wXWa6ly1i67mdmo4jnj30xc21oqcz.jpg,https://wx1.sinaimg.cn/large/006wXWa6ly1i67mdn1e3rj30xc0graef.jpg",1760104344,新浪微博移动端,秋水测震,0,3,1,2025-10-27 19:48:35,2025-10-27 19:48:35
5220316915961747,云南昭通鲁甸地震,#云南鲁甸4.4级地震#刚才，中国地震预警网通过@小米手机 向当地民众提供预警信息服务。 ,"https://wx1.sinaimg.cn/large/0024RWHvly1i67m73ze68j60ty1h743c02.jpg,https://wx1.sinaimg.cn/large/0024RWHvly1i67m748ymoj60ty1h7gqe02.jpg,https://wx1.sinaimg.cn/large/0024RWHvly1i67m74ks8tj60u01hb44002.jpg",1760104004,新浪微博移动端,中国地震台网速报,3,43,172,2025-10-27 19:48:19,2025-10-27 19:48:19
5220316324563836,昭通鲁甸,#云南鲁甸4.4级地震#又有地震预警了，虽然不高，但是晚上地震总是挺让人提心吊胆的，希望云南昭通的朋友们当心！ ,https://wx1.sinaimg.cn/large/538bc62dgy1i67m5f2p7jj20u416dgri.jpg,1760103863,新浪微博移动端,貔貅视点,0,33,167,2025-10-27 19:48:56,2025-10-27 19:48:56
5220315509819707,云南昭通鲁甸地震,#云南鲁甸4.4级地震#【刚刚！昭通鲁甸发生4.4级地震】中国地震台网正式测定：10月10日21时21分在云南昭通市鲁甸县（北纬27.00度，东经103.44度）发生4.4级地震，震源深度10千米。（中国地震台网） 都市条形码的微博视频  ,,1760103669,新浪微博移动端,都市条形码,0,0,0,2025-10-27 19:48:34,2025-10-27 19:48:34
5220315379537643,昭通鲁甸地震,长这么大终于可以货真价实说一句：震感强烈了跑出去手机没拿，衣服穿反。。。。 ,https://wx1.sinaimg.cn/large/006X3lH9gy1i67m1la7ovj30wr1z0hc9.jpg,1760103638,新浪微博移动端,凉拌贱手青,0,5,1,2025-10-27 19:49:49,2025-10-27 19:49:49
5220315302991586,昭通鲁甸,#云南鲁甸4.4级地震#发震时间：2025年10月10日21时21分（北京时间）。震中坐标：云南省昭通市鲁甸县（北纬27.00度，东经103.44度），震源深度10千米。地质背景：位于小江断裂带附近，属2014年鲁甸6.5级地震老震区。 云南鲁甸4.4级地震 ,,1760103620,新浪微博移动端,终之听,0,3,3,2025-10-27 19:49:14,2025-10-27 19:49:14
5220312801086777,云南昭通鲁甸地震,【#云南鲁甸4.4级地震# 震源深度10公里】中国地震台网正式测定：10月10日21时21分在云南昭通市鲁甸县（北纬27.00度，东经103.44度）发生4.4级地震，震源深度10千米。据当地居民反映，鲁甸县及周边昭阳区、巧家县等区域震感强烈。 钱江视频的微博视频  ,,1760103023,新浪微博移动端,钱江视频,181,84,470,2025-10-27 19:48:10,2025-10-27 19:49:27
5220312733454163,云南昭通鲁甸地震,#地震快讯#中国地震台网正式测定：10月10日21时21分在云南昭通市鲁甸县（北纬27.00度，东经103.44度）发生4.4级地震，震源深度10千米。若有震感，在确保安全的情况下欢迎戳这里反馈--&gt;网页链接（ @中国地震台网 ） ,https://wx1.sinaimg.cn/large/0024RWHvly8i67lqylrtkj60m80gogns02.jpg,1760103007,新浪微博移动端,中国地震台网速报,29,67,222,2025-10-27 19:48:01,2025-10-27 19:49:35
5160151850162040,云南昭通鲁甸地震已致4人死亡,【#云南一河道涨水致4人遇难#，包括3名救援人员和1名被困者】#男子跳河救下父女自己呛水遇难# 4月19日，云南省昭通市鲁甸县乐红镇关溜村牛栏江段因河道水位上涨，4人被困河道中。4月27日，新京报记者从鲁甸县宣传部门相关负责人处获悉，事故已造成4人遇难，其中包括3名救援人员和1名被困人员。遇难的3 ...全文,https://wx1.sinaimg.cn/large/002wVUFrly1i0vod7d1u1j60go0bj75k02.jpg,1745759535,新浪微博移动端,新浪热点,4,4,12,2025-10-27 19:50:12,2025-10-27 19:50:12
5159452979497118,云南昭通鲁甸地震已致4人死亡,【#云南鲁甸县一河滩突然涨水致4死#，有人在救人过程中遇难】#云南一河滩突然涨水退役军人救人牺牲#近日，多位网友在社交平台发文悼念云南昭通市退役军人夏华，称他于4月19日在鲁甸牛栏江关溜村附近一处河滩救援被困人员时不幸遇难。当地政府部门工作人员告诉澎湃，河滩涨水导致包括夏华在内的4人身 ...全文,"https://wx1.sinaimg.cn/large/005vnhZYly1i0tg35qx1wj60sg1dah8o02.jpg,https://wx1.sinaimg.cn/large/005vnhZYly1i0tg38sn5aj60sg0k1ww302.jpg",1745592911,新浪微博移动端,澎湃新闻,33,51,285,2025-10-27 19:50:05,2025-10-27 19:50:05
5150160451797692,昭通鲁甸,【#地震时三兄妹教科书式避险#】据中国地震台网测定，3月29日18时50分在云南曲靖市会泽县发生4.4级地震，昭通巧家、鲁甸等地均有明显震感。地震发生时，鲁甸县一监控记录三兄妹地震瞬间教科书式避险，弟弟躲进了桌子底下，哥哥抱起沙发上的妹妹躲进卫生间，弟弟也转移进来。30日，父亲赵先生称，哥哥经 ...全文,,1743377400,新浪微博移动端,新闻晨报,1,2,12,2025-10-27 19:49:04,2025-10-27 19:49:04
5125570926482935,昭通鲁甸,【十年，他们共同建设起了新家园】2015年1月19日，习近平总书记在云南昭通鲁甸县慰问地震灾区群众。10年后，记者走进鲁甸县卯家湾社区，这是全国最大的跨县移民搬迁安置社区，这里的4万居民，来自5个县，16个不同的民族生活在一起，共同谱写幸福新生活。#行进中国#全国广电新媒体联盟的微博视频 ,,1737514800,新浪微博移动端,睢宁融媒,0,15,17,2025-10-27 19:49:05,2025-10-27 19:49:05
5113915749172900,昭通鲁甸,"#地震预警# 据中国地震预警网，07:06云南昭通鲁甸(E103.3,N27.1)附近发生4.4级左右地震，预警网在地震波到达前60秒向昆明发出预警提示，预估烈度0.6度。可下载ICL“地震预警”APP接收预警并获取更多服务，国产手机也可开启操作系统内置地震预警功能 ",,1734735989,新浪微博移动端,双流发布,264,185,34,2025-10-27 19:49:06,2025-10-27 19:49:06
5104175350546601,昭通鲁甸,#云南# 昭通鲁甸县彝族同胞欢庆2025彝历新年 阿叫拉诺的微博视频 ,,1732413696,新浪微博移动端,阿叫拉诺,0,2,4,2025-10-27 19:49:14,2025-10-27 19:49:14
