id,keyword,text,pics,timestamp,source,user_name,reposts_count,comments_count,attitudes_count,created_at,updated_at
5166464919407544,刘国梁被捕谣言,#中国乒协辟谣刘国梁被抓#哈哈，可见有些事情真的是民心所向 ,,1747264688,新浪微博移动端,写南嫱,8,33,691,2025-10-27 20:33:26,2025-10-27 20:33:26
5166454693692888,乒坛刘国梁被捕谣言,这是一起典型的外网造谣倒灌国内网站的事件。#中国乒协辟谣刘国梁被抓#近日，中国乒协针对外网流传的“刘国梁被抓”谣言迅速辟谣，强调其为恶意捏造的不实信息。这起事件不仅暴露了境外谣言倒灌国内网络的现象，更凸显了信息审核机制的重要性。  外网谣言常利用公众对热点人物的关注，通过夸大或虚 ...全文,,1747262250,新浪微博移动端,陆战铁骑,3,6,18,2025-10-27 20:36:09,2025-10-27 20:36:09
5166354244568283,刘国梁被捕,#中国乒协辟谣刘国梁被抓#大家还是一切以官方消息为准吧。第一，930亿这个数字太吓人了。第二，云南边境。他确实去云南旅游了。所以让子弹飞一会儿吧。#刘国梁联合国参加活动##刘国梁# ,"https://wx1.sinaimg.cn/large/008xCJoDgy1i1fgnjjqq6j30cv0gy760.jpg,https://wx1.sinaimg.cn/large/008xCJoDgy1i1fgnk9jgnj30f209x413.jpg,https://wx1.sinaimg.cn/large/008xCJoDgy1i1fgl4snndj30fs0ixtck.jpg",1747238301,新浪微博移动端,小野的瓜田,38,224,1796,2025-10-27 20:34:40,2025-10-27 20:34:40
5166346792603948,刘国梁被捕谣言,#中国乒协辟谣刘国梁被抓#建议是直接告几个传谣的，谁不支持？反正我支持 ,,1747236524,新浪微博移动端,Foricever,1,7,253,2025-10-27 20:33:34,2025-10-27 20:33:34
5166346682765668,乒坛刘国梁被捕谣言,#中国乒协辟谣刘国梁被抓# 这事儿传得那叫一个离谱，这下连平时不咋关注的网友都知道了！ ,,1747236498,新浪微博移动端,VickyJane_大富大贵,0,0,63,2025-10-27 20:36:08,2025-10-27 20:36:08
5166339614838543,刘国梁出境被捕谣言,辟谣，刘国梁没有被抓，将会在本月21日前往多哈参加国际乒联会议。#中国乒协辟谣刘国梁被抓# ,"https://wx1.sinaimg.cn/large/821234dfly1i1ff0kly03j20m60k40wf.jpg,https://wx1.sinaimg.cn/large/821234dfly1i1few2skepj210o1qz18v.jpg,https://wx1.sinaimg.cn/large/821234dfly1i1ff0k9i46j210o21tnlj.jpg",1747234813,新浪微博移动端,码哥评测,2,14,14,2025-10-27 20:34:18,2025-10-27 20:34:18
5166335735366958,刘国梁被捕谣言,图1刘国梁在云南出境被抓这消息传了一天了，信的人很多......刚辟谣了。#中国乒协辟谣刘国梁被抓##刘国梁联合国参加活动# ,"https://wx1.sinaimg.cn/large/001XzHv0gy1i1fejykmihj60wr0a5wgh02.jpg,https://wx1.sinaimg.cn/large/001XzHv0gy1i1fel6evhtj60wr0bq76z02.jpg",1747233888,新浪微博移动端,锋潮科技,4,42,164,2025-10-27 20:33:18,2025-10-27 20:35:34
5166335366791171,刘国梁被捕,#中国乒协辟谣刘国梁被抓#哈哈哈哈，为什么会传出这个谣言，而且还那么多人愿意信，可见刘国梁在一些球迷眼中已经从功勋变成罪人了。从成绩角度来看，刘国梁执掌国乒之后拿下了除了东京奥运会混双之外的所有金牌，世乒赛和世界杯冠军也基本上拿完了，但是球迷依旧不满意，觉得打压球员（每个粉丝都 ...全文,,1747233799,新浪微博移动端,名人张聊,27,285,2072,2025-10-27 20:35:26,2025-10-27 20:35:26
5166332765800813,刘国梁被捕谣言,#中国乒协辟谣刘国梁被抓#这次辟谣这么快？之前发生种种不利于运动员的任何事情直接装作看不到… ,,1747233180,新浪微博移动端,Aaron暴躁小张,6,21,691,2025-10-27 20:33:09,2025-10-27 20:35:51
5166332229977778,刘国梁被捕谣言,#中国乒协辟谣刘国梁被抓#哇塞，是你们吗 ,"https://wx1.sinaimg.cn/large/007eI81Fgy1i1fe63hlokj312f29ktun.jpg,https://wx1.sinaimg.cn/large/007eI81Fgy1i1fe64uw55j33ji2d0u0x.jpg",1747233052,新浪微博移动端,奶球垃圾車,43,91,2308,2025-10-27 20:32:33,2025-10-27 20:34:56
5166331973869180,刘国梁被捕谣言,#中国乒协辟谣刘国梁被抓#速度可以，很快就出来辟谣了，那个“不懂球的胖子”，为国乒是做出了很多贡献的，没有证据的事别瞎传，要踩缝纫机的#刘国梁传闻# 体圈领路人的微博视频 ,,1747232991,新浪微博移动端,体圈领路人,1,23,249,2025-10-27 20:33:34,2025-10-27 20:33:34
5166324368016665,刘国梁被捕谣言,#中国乒协辟谣刘国梁被抓# 【#中国乒协坚决抵制恶意造谣# ，刘国梁将于5月21日前往多哈参加国际乒联会议】#刘国梁将赴多哈参加国际乒联会议# 今日开始，关于国际乒联第一副主席、WTT世界乒联主席、中国乒协原主席刘国梁的不实内容突然在互联网传播，引发大量关注。就此记者联系到中国乒协了解情 ...全文,,1747231178,新浪微博移动端,北京青年报,394,1626,27854,2025-10-27 20:32:41,2025-10-27 20:34:34
5166323638470062,刘国梁被捕谣言,传闻他的谣言就挺离谱儿的，这下踏实了。#刘国梁联合国参加活动##热点观点# #中国乒协辟谣刘国梁被抓# ,"https://wx1.sinaimg.cn/large/8a77b89aly1i1fd4vnzfoj20ty17wafy.jpg,https://wx1.sinaimg.cn/large/8a77b89aly1i1fd4vgo49j20u01f4gvx.jpg",1747231004,新浪微博移动端,法国漂,3,41,456,2025-10-27 20:33:18,2025-10-27 20:33:18
5166322212930205,刘国梁被捕谣言,受邀成为“联合国运动会大使”，相当于帮刘国梁辟谣了。私信一堆人问，微博上还有人开始再见了。稍微带点脑子吧，怎么可能云南跑路。 #中国乒协辟谣刘国梁被抓# ,"https://wx1.sinaimg.cn/large/005SyZ1Sgy1i1ffyn9678j30wr1ujqf9.jpg,https://wx1.sinaimg.cn/large/005SyZ1Sgy1i1fcwm6r63j30wr1iu14n.jpg,https://wx1.sinaimg.cn/large/005SyZ1Sgy1i1fcwmjecxj31c50u0wxi.jpg,https://wx1.sinaimg.cn/large/005SyZ1Sgy1i1fcytuc58j30wr1ibn6e.jpg",1747230664,新浪微博移动端,王玮晨,3,15,73,2025-10-27 20:33:17,2025-10-27 20:33:17
